detection_datetime,receiver_deployment_longitude,receiver_deployment_latitude,station_name,Location,Tag_ID,Departure_date,Arrival_date,Departure_location,Arrival_location,Sex,Num_days,Direction,original_id,movement,Movement_date,distance,Presence,month,SST,SST_m_avrg,SST_anomaly,cur_GSLA,cur_m_avrg_GSLA,anomaly_GSLA,cur_UCUR,cur_m_avrg_UCUR,anomaly_UCUR,cur_VCUR,cur_m_avrg_VCUR,anomaly_VCUR,bathy,dist_to_land,lunar.illumination,lunar.phase,lunar.phase.deg
2017-01-18,150.77,-35.08,JBGate2,Jervis Bay,29125,2017-07-25,2017-07-30,deg_-34,Jervis Bay,F,5,South,222,Arrival,2017-07-30,148.16173806112,0,1,23.084123611450195,21.451095454557045,1.6330281568931504,0.05218744650483131,-0.01728618017944961,0.06947362668428092,0.08942059427499771,-0.01728618017944961,0.10670677445444732,0.13672500848770142,-0.01728618017944961,0.15401118866715102,-3,1,0.631924629648968,4.445378269599866,254.70141318724134
2017-12-02,150.77,-35.08,JBGate1,Jervis Bay,29138,2017-11-22,2017-12-02,deg_-34,Jervis Bay,M,10,South,279,Arrival,2017-12-02,148.92579775374506,1,12,17.286770502726238,19.978438885833544,-2.691668383107306,-0.0631742775440216,-0.02831835726836836,-0.03485592027565325,-0.11826103180646896,-0.02831835726836836,-0.0899426745381006,-0.526757538318634,-0.02831835726836836,-0.4984391810502657,-3,1,0.9943253906620375,2.990789793238744,171.35963256338414
2017-02-15,150.77,-35.08,JBGate1,Jervis Bay,29138,2017-11-22,2017-12-02,deg_-34,Jervis Bay,M,10,South,279,Arrival,2017-12-02,148.92579775374506,0,2,23.05299144321018,21.7624081592128,1.2905832839973783,0.14465993642807007,-0.05248153263721479,0.19714146906528485,-0.01480170339345932,-0.05248153263721479,0.03767982924375547,-0.34715333580970764,-0.05248153263721479,-0.29467180317249286,-3,1,0.7792897065766137,4.1197168532164845,236.04238847822103
2017-09-17,150.77,-35.08,JBGate1,Jervis Bay,29138,2017-11-22,2017-12-02,deg_-34,Jervis Bay,M,10,South,279,Arrival,2017-12-02,148.92579775374506,0,9,15.70029322306315,16.064402394844112,-0.3641091717809619,0.03219752013683319,-0.03994385794523213,0.07214137808206532,0.0477621965110302,-0.03994385794523213,0.08770605445626233,-0.0473044104874134,-0.03994385794523213,-0.00736055254218127,-3,1,0.09111239626943013,5.669923725473491,324.86269963072345
2019-01-15,150.77,-35.08,JBGate1,Jervis Bay,29138,2018-12-11,2019-01-15,deg_-35,Jervis Bay,M,35,South,285,Arrival,2019-01-15,116.14315286730836,1,1,21.77356508043077,21.451095454557045,0.3224696258737261,-0.01220759004354477,-0.01728618017944961,0.00507859013590484,0.10269635170698166,-0.01728618017944961,0.11998253188643128,0.06668396294116974,-0.01728618017944961,0.08397014312061934,-3,1,0.7299140962497603,2.0485980404266204,117.37602163521615
2019-03-20,150.77,-35.08,JBGate1,Jervis Bay,29138,2018-12-11,2019-01-15,deg_-35,Jervis Bay,M,35,South,285,Arrival,2019-01-15,116.14315286730836,0,3,NA,20.98401294596188,NA,0.031892329454422,-0.03578566128063951,0.0676779907350615,0.0793493390083313,-0.03578566128063951,0.1151350002889708,0.02838264778256416,-0.03578566128063951,0.06416830906320367,-3,1,0.9995555358092449,3.0994248907446416,177.58396515746423
2019-03-09,150.77,-35.08,JBGate1,Jervis Bay,29138,2018-12-11,2019-01-15,deg_-35,Jervis Bay,M,35,South,285,Arrival,2019-01-15,116.14315286730836,0,3,19.72485944959853,20.98401294596188,-1.25915349636335,0.07065142691135406,-0.03578566128063951,0.10643708819199356,-0.0581386461853981,-0.03578566128063951,-0.02235298490475859,-0.4251293241977692,-0.03578566128063951,-0.38934366291712974,-3,1,0.1372270746293744,0.7589690765032882,43.485724864580106
2019-04-21,150.77,-35.08,JBGate1,Jervis Bay,29138,2019-04-20,2019-04-21,deg_-36,Jervis Bay,M,1,North,293,Arrival,2019-04-21,2.226389815865333,1,4,20.970104641384548,20.4627653650152,0.507339276369347,0.02029511891305446,0.01510088130257873,0.00519423761047573,-0.01495429780334234,0.01510088130257873,-0.03005517910592107,-0.07095661759376526,0.01510088130257873,-0.08605749889634398,-3,1,0.9427457371007772,3.6248383159036526,207.68793691858832
2019-02-25,150.77,-35.08,JBGate1,Jervis Bay,29138,2019-04-20,2019-04-21,deg_-36,Jervis Bay,M,1,North,293,Arrival,2019-04-21,2.226389815865333,0,2,22.010301317487443,21.7624081592128,0.24789315827464264,0.0144965136423707,-0.05248153263721479,0.066978046279585493,-0.06042757257819176,-0.05248153263721479,-0.00794603994097696,-0.4495445191860199,-0.05248153263721479,-0.3970629865488051,-3,1,0.6108020292081455,4.488929859055879,257.19673545415736
2019-05-11,150.77,-35.08,JBGate1,Jervis Bay,29138,2019-04-20,2019-04-21,deg_-36,Jervis Bay,M,1,North,293,Arrival,2019-04-21,2.226389815865333,0,5,18.48593457539876,19.03009123807837,-0.5441566626796117,0.1480170339345932,0.02501989143990701,0.12299714249468618,0.01907435990869999,0.02501989143990701,-0.00594553153120702,-0.11215723305940628,0.02501989143990701,-0.1371771244993133,-3,1,0.5131139408375708,1.597027216435667,91.50291926928958
2013-10-02,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-01,2013-10-02,deg_-34,Sydney,F,1,South,205,Arrival,2013-10-02,13.643226477869836,1,10,19.350658416748047,18.97626903914253,0.3743893776055174,0.08667389303445816,-0.08270612417129419,0.16938001720575235,-0.05722307786345482,-0.08270612417129419,0.02548304630783937,-0.05584972351789474,-0.08270612417129419,0.02685640065339945,NA,NA,0.03961307945904968,5.882448559725,337.03947567505224
2013-09-14,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-01,2013-10-02,deg_-34,Sydney,F,1,South,205,Arrival,2013-10-02,13.643226477869836,0,9,18.24784278869629,17.880115110461112,0.3677276782351768,1.5259487554430962e-4,-0.09331130400184004,0.09346389887738436,-0.1794515699148178,-0.09331130400184004,-0.08614026591297777,-0.3178551197052002,-0.09331130400184004,-0.22454381570336016,NA,NA,0.7316943525282076,2.0526117727845055,117.60599155941806
2013-02-19,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-01,2013-10-02,deg_-34,Sydney,F,1,South,205,Arrival,2013-10-02,13.643226477869836,0,2,25.316408157348633,22.728573411409972,2.587834745938661,-0.07187218964099884,-0.12025021743050904,0.0483780277895102,-0.12116032838821413,-0.12025021743050904,-9.101109577050877e-4,-0.27757006883621216,-0.12025021743050904,-0.15731985140570312,NA,NA,0.7043318985874616,1.9917858732266391,114.12092422966566
2013-10-02,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-02,2013-10-02,deg_-34,Sydney,F,0,South,207,Arrival,2013-10-02,8.953395905330149,1,10,19.350658416748047,18.97626903914253,0.3743893776055174,0.08667389303445816,-0.08270612417129419,0.16938001720575235,-0.05722307786345482,-0.08270612417129419,0.02548304630783937,-0.05584972351789474,-0.08270612417129419,0.02685640065339945,NA,NA,0.03961307945904968,5.882448559725,337.03947567505224
2013-08-28,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-02,2013-10-02,deg_-34,Sydney,F,0,South,207,Arrival,2013-10-02,8.953395905330149,0,8,17.409679412841797,17.61342153351102,-0.20374212066922223,0.0143439183011651,-0.05778393547304652,0.07212785377421162,-0.10223856568336488,-0.05778393547304652,-0.04445463021031836,-0.10727419704198836,-0.05778393547304652,-0.04949026156894184,NA,NA,0.4968300097245891,4.71872900340924,270.3632565613225
2013-07-20,151.26,-33.91,BCAR Clovelly,Sydney,29125,2013-10-02,2013-10-02,deg_-34,Sydney,F,0,South,207,Arrival,2013-10-02,8.953395905330149,0,7,17.98123550415039,18.363711072848393,-0.3824755686980019,-0.05157706886529922,-0.05144998022488966,-1.2708864040955614e-4,-0.10315413773059844,-0.05144998022488966,-0.05170415750570877,-0.10376451909542084,-0.05144998022488966,-0.05231453887053117,NA,NA,0.9528733554557758,2.703934605551267,154.92404097745862
2013-12-22,151.26,-33.91,BCAR 6,Sydney,29125,2013-11-02,2013-12-22,Montague Island,Sydney,F,50,North,213,Arrival,2013-12-22,276.86638216417833,1,12,20.875481605529785,20.74305829973864,0.13242330579114636,-0.05111928284168243,-0.03288516526284354,-0.01823411757883888,-0.09842369705438614,-0.03288516526284354,-0.06553853179154259,-0.16632841527462006,-0.03288516526284354,-0.1334432500117765,NA,NA,0.7153330961240154,4.267158179418108,244.4901541953857
2013-08-18,151.26,-33.91,BCAR 6,Sydney,29125,2013-11-02,2013-12-22,Montague Island,Sydney,F,50,North,213,Arrival,2013-12-22,276.86638216417833,0,8,17.437508583068848,17.61342153351102,-0.17591295044217148,-0.00381487188860774,-0.05778393547304652,0.05396906358443878,-0.05874902755022049,-0.05778393547304652,-9.650920771739692e-4,-0.01754841022193432,-0.05778393547304652,0.0402355252511122,NA,NA,0.9261182603373981,2.59104189955335,148.45576538596674
2013-01-13,151.26,-33.91,BCAR 6,Sydney,29125,2013-11-02,2013-12-22,Montague Island,Sydney,F,50,North,213,Arrival,2013-12-22,276.86638216417833,0,1,21.011009216308594,22.08507542329676,-1.0740662069881672,-0.00228892313316464,-0.03253104964422311,0.03024212651105847,-0.05081409215927124,-0.03253104964422311,-0.01828304251504813,-0.08575832098722458,-0.03253104964422311,-0.05322727134300147,NA,NA,0.03996337436319758,0.402528896139773,23.063206880868847
2013-06-17,151.27,-33.91,BCAR 4,Sydney,29138,2013-06-16,2013-06-17,deg_-34,Sydney,M,1,South,259,Arrival,2013-06-17,5.6420814912354125,1,6,18.36865234375,19.59933149053695,-1.230679146786951,0.1765522658824921,-0.06530706185301897,0.24185932773551105,-0.13474127650260925,-0.06530706185301897,-0.06943421464959028,-0.3399813771247864,-0.06530706185301897,-0.2746743152717674,NA,NA,0.6923838543866377,1.9657524700066138,112.62932009879592
2013-02-10,151.27,-33.91,BCAR 4,Sydney,29138,2013-06-16,2013-06-17,deg_-34,Sydney,M,1,South,259,Arrival,2013-06-17,5.6420814912354125,0,2,22.261034965515137,22.728573411409972,-0.46753844589483506,-0.09155692905187608,-0.12025021743050904,0.02869328837863295,-0.13687759637832642,-0.12025021743050904,-0.01662737894781738,-0.2804693877696991,-0.12025021743050904,-0.16021917033919006,NA,NA,0.0014764251778934256,0.0768674797563921,4.404182171848561
2013-05-09,151.27,-33.91,BCAR 4,Sydney,29138,2013-06-16,2013-06-17,deg_-34,Sydney,M,1,South,259,Arrival,2013-06-17,5.6420814912354125,0,5,20.783026695251465,20.932503842688227,-0.14947714743676244,0.127569317817688,-0.04694239026798574,0.17451170808567373,0.03036637976765632,-0.04694239026798574,0.07730877003564206,0.03936947882175445,-0.04694239026798574,0.08631186908974019,NA,NA,6.011571698926188e-4,6.234143379328227,357.19010451493205
2013-12-12,151.27,-33.91,BCAR 4,Sydney,29124,2013-12-12,2013-12-12,deg_-34,Sydney,F,0,South,103,Arrival,2013-12-12,6.742715717961009,1,12,20.76986789703369,20.74305829973864,0.02680959729505261,0.0424213744699955,-0.03288516526284354,0.07530653973283905,-0.02502555958926677,-0.03288516526284354,0.00785960567357677,0.04593105614185333,-0.03288516526284354,0.07881622140469688,NA,NA,0.7692579224401219,2.1394710755623967,122.58266302004017
2013-01-28,151.27,-33.91,BCAR 4,Sydney,29124,2013-12-12,2013-12-12,deg_-34,Sydney,F,0,South,103,Arrival,2013-12-12,6.742715717961009,0,1,22.562164306640625,22.08507542329676,0.477088883343864,-0.04287916049361229,-0.03253104964422311,-0.01034811084938917,0.01968473941087722,-0.03253104964422311,0.05221578905510033,0.1850975900888443,-0.03253104964422311,0.2176286397330674,NA,NA,0.9496856739081869,3.5940595519233396,205.92444364388712
2013-09-17,151.27,-33.91,BCAR 4,Sydney,29124,2013-12-12,2013-12-12,deg_-34,Sydney,F,0,South,103,Arrival,2013-12-12,6.742715717961009,0,9,18.439043045043945,17.880115110461112,0.5589279345828331,-0.1170402690768242,-0.09331130400184004,-0.02372896507498416,-0.2359116822481155,-0.09331130400184004,-0.14260037824627547,-0.3856072425842285,-0.09331130400184004,-0.29229593858238845,NA,NA,0.9500767022763588,2.690917903941254,154.17823891202372
2012-12-25,151.28,-33.89,BL 1,Sydney,29124,2012-12-25,2012-12-25,deg_-34,Sydney,F,0,South,69,Arrival,2012-12-25,9.095132191649247,1,12,NA,NA,NA,-0.035444737654177,-0.04235900540633248,0.00691426775215547,0.02922191883437233,-0.04235900540633248,0.07158092424070481,0.07932339467108358,-0.04235900540633248,0.12168240007741608,NA,NA,0.9391541936638954,2.6431087059932223,151.438973647696
2012-08-12,151.28,-33.89,BL 1,Sydney,29124,2012-12-25,2012-12-25,deg_-34,Sydney,F,0,South,69,Arrival,2012-12-25,9.095132191649247,0,8,NA,NA,NA,0.13873010560870355,-0.06204245418789324,0.2007725597965968,0.0922100315615479,-0.06204245418789324,0.15425248574944114,-0.04105259899049793,-0.06204245418789324,0.02098985519739531,NA,NA,0.20831555625535952,5.335259339837982,305.6878427804702
2012-08-31,151.28,-33.89,BL 1,Sydney,29124,2012-12-25,2012-12-25,deg_-34,Sydney,F,0,South,69,Arrival,2012-12-25,9.095132191649247,0,8,NA,NA,NA,-0.02186379397288186,-0.06204245418789324,0.04017866021501137,-0.10378435313701503,-0.06204245418789324,-0.04174189894912179,-0.2884363622963249,-0.06204245418789324,-0.22639390810843169,NA,NA,0.9994498906114475,3.0946795299843544,177.3120760136328
2014-06-25,151.28,-33.89,BL 1,Sydney,29138,2014-05-13,2014-06-25,Jervis Bay,Sydney,M,43,North,265,Arrival,2014-06-25,143.94407239613906,1,6,NA,NA,NA,0.12748691700398423,-0.06481601163756953,0.19230292864155377,-0.2074267916381304,-0.06481601163756953,-0.14261078000056088,-0.43054186105726894,-0.06481601163756953,-0.36572584941969943,NA,NA,0.03081758074573787,5.930257757672853,339.77874093936975
2014-10-25,151.28,-33.89,BL 1,Sydney,29138,2014-05-13,2014-06-25,Jervis Bay,Sydney,M,43,North,265,Arrival,2014-06-25,143.94407239613906,0,10,NA,NA,NA,-0.10444051161409024,-0.091320864391698,-0.01311964722239224,-0.2725374971330073,-0.091320864391698,-0.18121663274130928,-0.505557507574534,-0.091320864391698,-0.414236643182836,NA,NA,0.05469552717117948,0.47211388881563265,27.050133278644353
2014-07-01,151.28,-33.89,BL 1,Sydney,29138,2014-05-13,2014-06-25,Jervis Bay,Sydney,M,43,North,265,Arrival,2014-06-25,143.94407239613906,0,7,NA,NA,NA,0.21529763177036984,-0.05235938305777479,0.26765701482814463,-0.137385745048522,-0.05235938305777479,-0.0850263619907472,-0.27233149766921544,-0.05235938305777479,-0.21997211461144064,NA,NA,0.1985577564198081,0.9236847128067647,52.923235644581155
2014-10-06,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-06,deg_-34,Sydney,F,0,South,373,Arrival,2014-10-06,6.742834511092566,1,10,NA,NA,NA,0.06410205528139802,-0.091320864391698,0.15542291967309602,-0.1520226432383004,-0.091320864391698,-0.0607017788466024,-0.2396548254787825,-0.091320864391698,-0.14833396108708452,NA,NA,0.9547120960791395,2.712693698669261,155.42590004548177
2014-08-09,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-06,deg_-34,Sydney,F,0,South,373,Arrival,2014-10-06,6.742834511092566,0,8,NA,NA,NA,0.05049669731408368,-0.06204245418789324,0.11253915150197692,-0.07332336507737758,-0.06204245418789324,-0.01128091088948433,-0.0844627901911709,-0.06204245418789324,-0.02242033600327765,NA,NA,0.9897216314495909,2.9384791106647374,168.36245122844502
2014-05-23,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-06,deg_-34,Sydney,F,0,South,373,Arrival,2014-10-06,6.742834511092566,0,5,NA,NA,NA,0.14447683498263092,-0.0535184001032824,0.19799523508591332,-0.1690003550052646,-0.0535184001032824,-0.1154819549019822,-0.3511543864011487,-0.0535184001032824,-0.2976359862978663,NA,NA,0.26924939715408025,5.192075622128378,297.4840200607173
2014-10-07,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-07,deg_-34,Sydney,F,1,South,375,Arrival,2014-10-07,6.742834511092566,1,10,NA,NA,NA,0.06389147434383409,-0.091320864391698,0.15521233873553208,-0.12251995146273932,-0.091320864391698,-0.03119908707104132,-0.19792165935038716,-0.091320864391698,-0.10660079495868915,NA,NA,0.988367317736395,2.9254624090547248,167.61664916301018
2014-04-12,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-07,deg_-34,Sydney,F,1,South,375,Arrival,2014-10-07,6.742834511092566,0,4,NA,NA,NA,0.03556223697960202,-0.00838486962702253,0.04394710660662455,-0.11149191826581276,-0.00838486962702253,-0.10310704863879022,-0.20526605188844813,-0.00838486962702253,-0.1968811822614256,NA,NA,0.9624832573680974,2.7517438034991204,157.66330624177613
2014-09-12,151.28,-33.89,BL 1,Sydney,29144,2014-10-06,2014-10-07,deg_-34,Sydney,F,1,South,375,Arrival,2014-10-07,6.742834511092566,0,9,NA,NA,NA,-6.286908872413896e-4,-0.10562317638591928,0.10499448549867788,-0.00277417475357819,-0.10562317638591928,0.10284900163234108,-0.06183144629000495,-0.10562317638591928,0.04379173009591433,NA,NA,0.8665806673371621,3.8894299565948547,222.84792122463614
2015-04-07,151.28,-33.89,BL 1,Sydney,29124,2015-04-03,2015-04-07,Jervis Bay,Sydney,F,4,North,120,Arrival,2015-04-07,140.49223616506643,1,4,NA,NA,NA,0.00520653715357325,-0.00838486962702253,0.01359140678059578,0.02012573894113185,-0.00838486962702253,0.02851060856815438,-0.00703004620968419,-0.00838486962702253,0.00135482341733834,NA,NA,0.8452330209127877,3.9502558561527206,226.33298855438852
2015-05-25,151.28,-33.89,BL 1,Sydney,29124,2015-04-03,2015-04-07,Jervis Bay,Sydney,F,4,North,120,Arrival,2015-04-07,140.49223616506643,0,5,NA,NA,NA,0.1252330871671377,-0.0535184001032824,0.17875148727042012,-0.22893351256846725,-0.0535184001032824,-0.17541511246518485,-0.5202325630187794,-0.0535184001032824,-0.466714162915497,NA,NA,0.512992044329565,1.5967833403013543,91.48894619606949
2015-12-28,151.28,-33.89,BL 1,Sydney,29124,2015-04-03,2015-04-07,Jervis Bay,Sydney,F,4,North,120,Arrival,2015-04-07,140.49223616506643,0,12,NA,NA,NA,-0.03260494735091965,-0.04235900540633248,0.00975405805541283,-0.03964872596785025,-0.04235900540633248,0.00271027943848223,-0.08140478901564491,-0.04235900540633248,-0.03904578360931243,NA,NA,0.8999392173929668,3.78529634371511,216.88150470117762
2015-05-14,151.28,-33.89,BL 1,Sydney,29138,2015-05-06,2015-05-14,Jervis Bay,Sydney,M,8,North,270,Arrival,2015-05-14,142.89522759220807,1,5,NA,NA,NA,0.41764148682355784,-0.0535184001032824,0.47115988692684024,-0.04617826212198428,-0.0535184001032824,0.00734013798129811,-0.22862069979310493,-0.0535184001032824,-0.17510229968982252,NA,NA,0.13200636018432482,5.539512833239587,317.39070590318534
2015-07-06,151.28,-33.89,BL 1,Sydney,29138,2015-05-06,2015-05-14,Jervis Bay,Sydney,M,8,North,270,Arrival,2015-05-14,142.89522759220807,0,7,NA,NA,NA,0.03476416502147857,-0.05235938305777479,0.08712354807925335,-0.07638289146125243,-0.05235938305777479,-0.02402350840347764,-0.1300611919164599,-0.05235938305777479,-0.0777018088586851,NA,NA,0.7230957113158163,4.249883869316254,243.50040913254927
2015-08-09,151.28,-33.89,BL 1,Sydney,29138,2015-05-06,2015-05-14,Jervis Bay,Sydney,M,8,North,270,Arrival,2015-05-14,142.89522759220807,0,8,NA,NA,NA,-0.02150977395474907,-0.06204245418789324,0.04053268023314417,-0.03983031492680375,-0.06204245418789324,0.02221213926108949,-0.1248943282291159,-0.06204245418789324,-0.06285187404122267,NA,NA,0.26537302946701413,5.200834715246372,297.9858791287404
2016-02-02,151.28,-33.89,BL 1,Sydney,27907,2016-01-28,2016-02-02,deg_-33,Sydney,M,5,South,11,Arrival,2016-02-02,170.8203287522417,1,2,NA,NA,NA,-0.03830436434596875,-0.14193025550413862,0.10362589115816988,-0.07455327764153355,-0.14193025550413862,0.06737697786260508,-0.1253261711448394,-0.14193025550413862,0.01660408435929922,NA,NA,0.2827893742403266,5.161784610416512,295.748472932446
2016-09-20,151.28,-33.89,BL 1,Sydney,27907,2016-01-28,2016-02-02,deg_-33,Sydney,M,5,South,11,Arrival,2016-02-02,170.8203287522417,0,9,NA,NA,NA,0.02460744958370815,-0.10562317638591928,0.13023062596962742,-0.09782247081398825,-0.10562317638591928,0.00780070557193103,-0.197483710423097,-0.10562317638591928,-0.09186053403717773,NA,NA,0.8091251947670777,4.0458742520486055,231.81151908303377
2016-09-11,151.28,-33.89,BL 1,Sydney,27907,2016-01-28,2016-02-02,deg_-33,Sydney,M,5,South,11,Arrival,2016-02-02,170.8203287522417,0,9,NA,NA,NA,-0.0122655760962522,-0.10562317638591928,0.09335760028966708,-0.08927715726196284,-0.10562317638591928,0.01634601912395644,-0.13766346693037623,-0.10562317638591928,-0.03204029054445695,NA,NA,0.7656606776398849,2.130955858578359,122.09477702521667
2016-05-06,151.28,-33.89,BL 1,Sydney,27907,2016-03-23,2016-05-06,deg_-34,Sydney,M,44,South,15,Arrival,2016-05-06,6.679169447596705,1,5,NA,NA,NA,0.0935376077890454,-0.0535184001032824,0.14705600789232778,0.1301588527858172,-0.0535184001032824,0.1836772528890996,0.24460043549538085,-0.0535184001032824,0.29811883559866326,NA,NA,2.1463875666494214e-4,0.029302157942494404,1.6788899807306734
2016-02-13,151.28,-33.89,BL 1,Sydney,27907,2016-03-23,2016-05-06,deg_-34,Sydney,M,44,South,15,Arrival,2016-05-06,6.679169447596705,0,2,NA,NA,NA,-0.04384203471243469,-0.14193025550413862,0.09808822079170391,-0.07186150342225756,-0.14193025550413862,0.07006875208188107,-0.1707551898807103,-0.14193025550413862,-0.02882493437657168,NA,NA,0.32773353432600316,1.2190551174782795,69.84671322533018
2016-04-30,151.28,-33.89,BL 1,Sydney,27907,2016-03-23,2016-05-06,deg_-34,Sydney,M,44,South,15,Arrival,2016-05-06,6.679169447596705,0,4,NA,NA,NA,-0.0539087181910859,-0.00838486962702253,-0.04552384856406337,-0.01709062606096513,-0.00838486962702253,-0.00870575643394259,-0.01346649751066113,-0.00838486962702253,-0.0050816278836386,NA,NA,0.34106305593307656,5.035875202808761,288.5343952755295
2017-07-25,151.28,-33.89,BL 1,Sydney,29125,2016-10-19,2017-07-25,Coffs Harbour,Sydney,F,279,South,220,Arrival,2017-07-25,446.75903085723087,1,7,NA,NA,NA,0.03800222856923244,-0.05235938305777479,0.09036161162700725,-0.29880060940980085,-0.05235938305777479,-0.2464412263520261,-0.5622220852970864,-0.05235938305777479,-0.5098627022393116,NA,NA,0.052775462351891955,0.46359867183177317,26.562247283831084
2017-10-14,151.28,-33.89,BL 1,Sydney,29125,2016-10-19,2017-07-25,Coffs Harbour,Sydney,F,279,South,220,Arrival,2017-07-25,446.75903085723087,0,10,NA,NA,NA,0.01218470115214621,-0.091320864391698,0.1035055655438442,-0.02909373939037353,-0.091320864391698,0.06222712500132446,-0.1138846079259952,-0.091320864391698,-0.0225637435342972,NA,NA,0.29652863669661356,5.131493598704468,294.0129258041645
2017-12-29,151.28,-33.89,BL 1,Sydney,29125,2016-10-19,2017-07-25,Coffs Harbour,Sydney,F,279,South,220,Arrival,2017-07-25,446.75903085723087,0,12,NA,NA,NA,-0.00441914759576294,-0.04235900540633248,0.03793985781056954,-0.05834312424063399,-0.04235900540633248,-0.01598411883430151,-0.05726733064278022,-0.04235900540633248,-0.01490832523644774,NA,NA,0.8858670101506418,2.4523596664698992,140.50985873683547
2017-08-18,151.28,-33.89,BL 1,Sydney,29124,2017-06-20,2017-08-18,Wolf Rock,Sydney,F,59,South,131,Arrival,2017-08-18,907.4497894366208,1,8,NA,NA,NA,0.1269970859587133,-0.06204245418789324,0.18903954014660657,-0.25283903345465314,-0.06204245418789324,-0.1907965792667599,-0.5260983169078676,-0.06204245418789324,-0.46405586271997434,NA,NA,0.12184351902641316,5.5700477210855865,319.14022610466645
2017-01-03,151.28,-33.89,BL 1,Sydney,29124,2017-06-20,2017-08-18,Wolf Rock,Sydney,F,59,South,131,Arrival,2017-08-18,907.4497894366208,0,1,NA,NA,NA,0.03687760472297913,-0.04853962734891028,0.0854172320718894,0.03542337257415717,-0.04853962734891028,0.08396299992306744,0.1553446372970874,-0.04853962734891028,0.20388426464599768,NA,NA,0.34416564448120357,1.25384761381612,71.84017642421281
2017-07-12,151.28,-33.89,BL 1,Sydney,29124,2017-06-20,2017-08-18,Wolf Rock,Sydney,F,59,South,131,Arrival,2017-08-18,907.4497894366208,0,7,NA,NA,NA,0.12109776712953509,-0.05235938305777479,0.17345715018730987,-0.2618100872635806,-0.05235938305777479,-0.20945070420580583,-0.4768437311053132,-0.05235938305777479,-0.4244843480475384,NA,NA,0.8340298738140827,3.9807907439987207,228.08250875586964
2018-11-19,151.28,-33.89,BL 1,Sydney,29142,2018-11-19,2018-11-19,deg_-35,Sydney,F,0,North,352,Arrival,2018-11-19,24.469611026364337,1,11,NA,NA,NA,-0.11829002223908758,-0.06418337777371382,-0.05410664446537376,0.02243449881672961,-0.06418337777371382,0.08661787659044343,0.02579006068409126,-0.06418337777371382,0.08997343845780507,NA,NA,0.8966943170818344,2.4871521628077398,142.50332193571808
2018-01-22,151.28,-33.89,BL 1,Sydney,29142,2018-11-19,2018-11-19,deg_-35,Sydney,F,0,North,352,Arrival,2018-11-19,24.469611026364337,0,1,NA,NA,NA,-0.06244029797613579,-0.04853962734891028,-0.01390067062722551,-0.03573619352653208,-0.04853962734891028,0.01280343382237819,-0.0619886163435691,-0.04853962734891028,-0.01344898899465882,NA,NA,0.35454735283553207,1.2756234085441265,73.08783755767081
2018-01-18,151.28,-33.89,BL 1,Sydney,29142,2018-11-19,2018-11-19,deg_-35,Sydney,F,0,North,352,Arrival,2018-11-19,24.469611026364337,0,1,NA,NA,NA,0.06163001604378546,-0.04853962734891028,0.11016964339269572,0.0717363761365398,-0.04853962734891028,0.12027600348545008,0.12489432469010912,-0.04853962734891028,0.1734339520390194,NA,NA,0.04438761233835037,0.42454856700191357,24.324841087536697
2019-09-08,151.28,-33.89,BL 1,Sydney,29124,2019-08-15,2019-09-08,deg_-34,Sydney,F,24,South,198,Arrival,2019-09-08,12.051682468312537,1,9,NA,NA,NA,0.03126821501180527,-0.10562317638591928,0.13689139139772455,-0.04543054711073708,-0.10562317638591928,0.0601926292751822,-0.090761905312535765,-0.10562317638591928,0.01486127107338351,NA,NA,0.7064950996275963,1.996531233986748,114.39281337348689
2019-07-15,151.28,-33.89,BL 1,Sydney,29124,2019-08-15,2019-09-08,deg_-34,Sydney,F,24,South,198,Arrival,2019-09-08,12.051682468312537,0,7,NA,NA,NA,0.1939786064624772,-0.05235938305777479,0.246337989520252,-0.09894099310040842,-0.05235938305777479,-0.04658161004263363,-0.21478033706545416,-0.05235938305777479,-0.16242095400767936,NA,NA,0.9803934777519604,2.8606227771391524,163.9016119090661
2019-05-12,151.28,-33.89,BL 1,Sydney,29124,2019-08-15,2019-09-08,deg_-34,Sydney,F,24,South,198,Arrival,2019-09-08,12.051682468312537,0,5,NA,NA,NA,0.16605679363012144,-0.0535184001032824,0.21957519373340384,-0.1487708520889264,-0.0535184001032824,-0.095252451985644,-0.24218790441750643,-0.0535184001032824,-0.188669504314224,NA,NA,0.618365390579131,1.809795926821131,103.69366838681799
