Location,Tag_ID,Sex,Direction,movement,Presence,month,SST,SST_anomaly,cur_GSLA,anomaly_GSLA,cur_VCUR,anomaly_VCUR,lunar.illumination
Jervis Bay,29124,F,North,Arrival,0,9,NA,NA,0.01032151768449719,0.04122047583681637,-0.07475699364091426,-0.04385803548859508,0.4328461049512389
Jervis Bay,29124,F,North,Arrival,0,1,NA,NA,-0.01724245874676866,-0.00447993278989136,-0.09678062536287468,-0.08401809940599739,0.982684863956491
Jervis Bay,29124,F,North,Arrival,1,12,NA,NA,-0.07062129076570267,-0.04854997495389646,0.03679711105767036,0.05886842686947657,0.7784689551206128
Jervis Bay,29124,F,North,Arrival,0,4,NA,NA,0.07563174415379724,0.056408048646961,-0.15016022463328707,-0.16938392014012332,0.7268978708066086
Jervis Bay,29124,F,North,Arrival,0,9,NA,NA,-0.03659988210070775,-0.00570092394838856,0.05662528796121124,0.08752424611353042,0.9547627929084709
Jervis Bay,29124,F,North,Arrival,1,1,NA,NA,-0.09055590452626112,-0.07779337856938383,0.226926888525481,0.2396894144823583,0.021144506171070165
Jervis Bay,29124,F,North,Arrival,0,3,NA,NA,0.05648032244294647,0.08185368803722491,-0.4303869876637853,-0.40501362206950686,0.2180673986351241
Jervis Bay,29124,F,North,Arrival,0,2,NA,NA,0.03964147927589123,0.0778387100721175,0.22681435428560284,0.2650115850818291,0.6784321474340747
Jervis Bay,29124,F,North,Arrival,1,1,NA,NA,0.00472166718915334,0.01748419314603064,0.22363084167241012,0.23639336762928745,0.42009191946608976
Jervis Bay,29124,F,North,Arrival,0,6,NA,NA,0.11907970329746537,0.1260453947991254,-0.15883600741624762,-0.15187031591458758,0.5628864572286368
Jervis Bay,29124,F,North,Arrival,0,3,NA,NA,0.06341080162674329,0.08878416722102173,0.1166107177361829,0.14198408333046134,0.3513066705538892
Jervis Bay,29124,F,North,Arrival,1,1,NA,NA,-0.0159167897608122,-0.00315426380393489,0.07838035992345994,0.09114288588033724,0.7299140962497603
Jervis Bay,29124,F,North,Arrival,0,7,NA,NA,0.15137563828379175,0.12899009518825885,0.1760467994585573,0.1536612563630244,0.9947841499573304
Jervis Bay,29124,F,North,Arrival,0,2,NA,NA,-0.05163009489886486,-0.01343286410263858,-0.1823470622859749,-0.1441498314897486,0.04898010396994057
Jervis Bay,29124,F,North,Arrival,1,12,19.505769729614254,-0.4234000727578042,0.05035630986094475,0.07787469980322399,0.09308287501335144,0.12060126495563069,0.03787574616565309
Jervis Bay,29124,F,North,Arrival,0,3,19.121049880981445,-2.667273978807444,0.02151587791740894,0.04975115089110105,-0.085453130304813385,-0.05721785733112128,0.842882381107626
Jervis Bay,29124,F,North,Arrival,0,4,20.726869583129883,-0.7473175288215899,0.07645003497600555,0.05581073014470138,0.1979155540466309,0.1772762492153267,0.29562576309669336
Jervis Bay,29124,F,South,Arrival,1,11,19.102177302042644,0.5807442300952061,-0.095676988363266,-0.07045012688207808,0.10284894704818726,0.12807580852937517,0.8234785608216235
Jervis Bay,29124,F,South,Arrival,0,10,16.691858291625977,-1.0463772245044076,-0.10818976908922195,-0.07043305340515248,0.01831138506531715,0.05606810074938663,0.03543013312125093
Jervis Bay,29124,F,South,Arrival,0,12,20.40000343322754,0.4708336308554806,-0.05005111917853355,-0.0225327292362543,-0.02319442108273506,0.00432396885954418,0.4762031373672465
Jervis Bay,29124,F,South,Arrival,1,11,18.578861713409424,0.05742864146198556,0.08285901695489883,0.10808587843608676,-0.5021897554397583,-0.4769628939585704,0.9762759985698231
Jervis Bay,29124,F,South,Arrival,0,3,21.570405960083008,-0.21791789970588127,-4.577846266329289e-4,0.02777748834705918,-0.25605419278144836,-0.22781891980775623,0.980946085835518
Jervis Bay,29124,F,South,Arrival,0,6,18.66903066635132,-0.09800102637451148,0.22843453288078308,0.21783720418161745,-0.3602764904499054,-0.3708738191490711,0.0013174693691969663
Jervis Bay,29124,F,South,Arrival,1,8,17.156651973724365,0.5752425365938514,0.0845375582575798,0.0735662402571493,-0.13916653394699097,-0.15013785194742146,0.004749134416891343
Jervis Bay,29124,F,South,Arrival,0,7,18.250281651814777,0.817590011745434,0.07675522565841675,0.03437994187288096,-0.08530053496360779,-0.12767581874914358,0.08740133976911124
Jervis Bay,29124,F,South,Arrival,0,12,21.3699951171875,1.4408253148154415,0.07217737287282944,0.09969576281510868,-0.23728503286838531,-0.20976664292610608,0.7201918126721738
Jervis Bay,29124,F,North,Arrival,1,12,19.461687088012695,-0.4674827143593632,-0.147864431142807,-0.12034604120052776,0.0842323750257492,0.11175076496802844,0.4988368557157523
Jervis Bay,29124,F,North,Arrival,0,6,18.078248977661133,-0.688782715064697,0.08224863559007645,0.07165130689091077,-0.085453130304813385,-0.09605045900397906,0.9721129496768202
Jervis Bay,29124,F,North,Arrival,0,6,17.974397659301758,-0.792634033424072,0.05417118221521377,0.0435738535160481,-0.03845391049981117,-0.04905123919897684,0.06082362955818038
Jervis Bay,29138,M,North,Arrival,1,3,21.33930397033691,-0.44901988945197857,0.0795019268989563,0.1077371998726484,0.01937954872846603,0.04761482170215814,0.2885592406669458
Jervis Bay,29138,M,North,Arrival,0,9,15.695459365844728,-1.0035454859728734,0.04348953813314438,0.06507429748927226,-0.04791479185223579,-0.02633003249610789,0.8850632898582609
Jervis Bay,29138,M,North,Arrival,0,7,17.657899856567383,0.22520821649803935,0.1382509618997574,0.09587567811422162,0.02426258474588394,-0.01811269903965184,0.1357653797160972
Jervis Bay,29138,M,North,Arrival,1,3,21.893083572387695,0.10475971259880625,0.0209054984152317,0.04914077138892381,0.12482260912656784,0.15305788210025997,0.5304927596684138
Jervis Bay,29138,M,North,Arrival,0,2,21.756535212198894,-0.0888326910675552,0.08407977968454361,0.11872992704565864,-0.47991088032722473,-0.4452607329661097,0.641446412231865
Jervis Bay,29138,M,North,Arrival,0,5,NA,NA,0.0842323750257492,0.03142708980497465,0.02807745710015297,-0.02472782812062159,0.8766305110063619
Jervis Bay,29138,M,South,Arrival,1,3,24.743528366088867,2.955204506299978,0.09872888773679732,0.12696416071048944,-0.6921703815460205,-0.6639351085723284,0.8347866917549909
Jervis Bay,29138,M,South,Arrival,0,7,16.762126286824543,-0.6705653532448004,0.12405963242053986,0.08168434863500407,-0.10208597034215929,-0.14446125412769506,0.9051344573516865
Jervis Bay,29138,M,South,Arrival,0,2,19.311811447143555,-2.533556456122895,-0.11398836970329285,-0.07933822234217781,-0.17075367271900177,-0.13610352535788672,0.9714482907086768
Jervis Bay,29138,M,South,Arrival,1,12,21.221355438232425,1.292185635860367,0.05096668750047684,0.07848507744275608,-0.1425236165523529,-0.11500522661007366,0.674219883078808
Jervis Bay,29138,M,South,Arrival,0,9,15.380438804626465,-1.318566047191137,0.07782338559627533,0.09940814495240322,-0.0846901535987854,-0.06310539424265751,0.3431986620900298
Jervis Bay,29138,M,South,Arrival,0,4,21.61118221282959,0.13699510087811717,0.1951688528060913,0.17452954797478712,0.1480170339345932,0.127377729103289,0.9967665195218778
Jervis Bay,29142,F,South,Arrival,1,2,20.244295597076416,-1.6010723061900336,0.01785360090434551,0.05250374826546054,-0.46846628189086914,-0.4338161345297541,0.9830049980952944
Jervis Bay,29142,F,South,Arrival,0,10,18.391822179158527,0.6535866630281433,-0.01754841022193432,0.02020830546213516,-0.14939038455486298,-0.1116336688707935,0.08501144026752283
Jervis Bay,29142,F,South,Arrival,0,4,23.249451160430908,1.7752640484794355,0.00717195915058255,-0.01346734568072162,-0.2652098834514618,-0.28584918828276595,0.04169667114359199
Jervis Bay,29138,M,South,Arrival,1,11,21.031802495320637,2.5103694233731986,-0.00671417452394962,0.0185126869572383,-0.21439580619335177,-0.18916894471216383,0.6371231323877319
Jervis Bay,29138,M,South,Arrival,0,12,18.996851444244385,-0.9323183581276736,0.01220759004354477,0.03972597998582401,-0.17868860065937042,-0.15117021071709116,0.582083316515619
Jervis Bay,29138,M,South,Arrival,0,12,20.803135871887207,0.8739660695151485,0.0286878366023302,0.05620622654460945,-0.06592098623514175,-0.03840259629286251,0.7783676706751923
Jervis Bay,29138,M,South,Arrival,1,2,23.447765350341797,1.6023974470753473,-0.03097675926983356,0.00367338809128147,0.07339813560247421,0.10804828296358925,0.2324990822513735
Jervis Bay,29138,M,South,Arrival,0,6,18.68979787826538,-0.07723381446044897,0.169685497879982,0.15908816918081634,-0.07248256355524063,-0.0830798922544063,0.3472471283825266
Jervis Bay,29138,M,South,Arrival,0,9,17.827049255371094,1.128044403553492,0.0238048005849123,0.04538955994104018,0.02945081144571304,0.05103557080184093,0.8091251947670777
Jervis Bay,29142,F,South,Arrival,1,11,17.924129009246826,-0.5973040627006121,-0.02746707759797573,-0.00224021611678781,-0.37782490253448486,-0.35259804105329695,0.9192313286962287
Jervis Bay,29142,F,South,Arrival,0,10,16.02735733985901,-1.7108781762713754,-1.5259487554430962e-4,0.03760412080852517,0.29832297563552856,0.33607969131959803,0.9227424976184238
Jervis Bay,29142,F,South,Arrival,0,10,16.506824016571045,-1.2314114995593393,-0.05905421823263168,-0.0212975025485622,0.2011200487613678,0.2388767644454373,0.7093304287994895
Jervis Bay,29124,F,North,Arrival,1,2,22.632837295532227,0.787469392265777,0.04409991949796676,0.07875006685908179,0.10681641101837158,0.14146655837948663,0.944763708022938
Jervis Bay,29124,F,North,Arrival,0,7,16.88883399963379,-0.5438576404355544,0.01907435990869999,-0.0233009238768358,-0.08896281570196152,-0.1313380994874973,0.23993987663055788
Jervis Bay,29124,F,North,Arrival,0,3,23.34173011779785,1.5534062580089625,0.04562586918473244,0.07386114215842454,0.00473044114187359,0.03296571411556569,0.04752688339046529
Jervis Bay,27907,M,South,Arrival,1,2,22.57187843322754,0.7265105299610894,-0.02472037076950073,0.0099297765916143,-0.03921688348054886,-0.00456673611943382,0.8048879964393097
Jervis Bay,27907,M,South,Arrival,0,5,19.235966364542644,-0.9995392782863596,0.0898783802986145,0.03707309507783994,0.03784352913498878,-0.01496175608578578,0.039180899550051884
Jervis Bay,27907,M,South,Arrival,0,4,19.966463088989254,-1.5077240229622184,0.06470023095607758,0.0440609261247734,0.2337753474712372,0.21313604263993305,0.938191187110849
Jervis Bay,29124,F,South,Arrival,1,10,16.8944034576416,-0.8438320584887826,-0.01236018538475036,0.02539653029931912,0.08041749894618988,0.11817421463025936,0.6993938174349434
Jervis Bay,29124,F,South,Arrival,0,11,18.935380935668945,0.41394786372150705,-0.0236522052437067,0.00157465623748121,0.00457784626632928,0.0298047077475172,0.7497784201898238
Jervis Bay,29124,F,South,Arrival,0,9,15.490716934204102,-1.2082879176135002,-0.0740085169672966,-0.05242375761116871,0.23148642480373385,0.25307118415986174,0.3298482114231872
Jervis Bay,29142,F,South,Arrival,1,11,16.2711124420166,-2.2503206299308367,-0.16281872987747192,-0.137591868396284,-0.11154685169458388,-0.08631999021339595,0.9999349220216338
Jervis Bay,29142,F,South,Arrival,0,8,16.10868263244629,-0.4727268046842248,-0.08804724365472794,-0.09901856165515845,0.11246242374181747,0.10149110574138698,0.9973504197804322
Jervis Bay,29142,F,South,Arrival,0,12,20.032381057739254,0.10321125536719578,-0.03479163348674774,-0.00727324354446849,-0.12573817372322085,-0.0982197837809416,0.33893067036789426
Jervis Bay,29124,F,North,Arrival,1,12,18.94097328186035,-0.9881965205117068,-0.06210611388087272,-0.03458772393859347,0.00915569253265857,0.03667408247493782,0.5822035977605984
Jervis Bay,29124,F,North,Arrival,0,2,23.70786476135254,1.8624968580860897,0.02151587791740894,0.05616602527852397,-0.0476096011698246,-0.01295945380870956,0.02643875475823443
Jervis Bay,29124,F,North,Arrival,0,6,17.150293350219727,-1.6167383425061033,0.06241130456328392,0.05181397586411825,0.1007126197218895,0.09011529102272382,0.7024986209599845
Jervis Bay,29138,M,South,Arrival,1,2,19.918115615844727,-1.927252287421723,0.11978697776794434,0.15443712512905938,-0.13336792588233948,-0.09871777852122444,0.8993449631255032
Jervis Bay,29138,M,South,Arrival,0,9,16.558659235636394,-0.14034561618120733,-0.01068164128810167,0.01090311806802622,0.12283887714147568,0.14442363649760356,0.9815894280935857
Jervis Bay,29138,M,South,Arrival,0,1,21.126235326131184,-0.16468201057583798,-0.06653136759996414,-0.04930321230686917,0.03830131515860557,0.05552947045170053,0.3826690236417784
Jervis Bay,29124,F,South,Arrival,1,10,19.621545791625977,1.8833102754955924,-0.01373353879898786,0.02402317688508162,-0.1062060371041298,-0.06844932142006033,0.44365042270592936
Jervis Bay,29124,F,South,Arrival,0,9,17.608675003051758,0.909670151234156,0.0947614163160324,0.11634617567216028,-0.02960340678691864,-0.00801864743079075,0.8759793842872905
Jervis Bay,29124,F,South,Arrival,0,4,21.141209602355957,-0.33297750959551564,0.03524941578507423,0.01461011095377004,0.2273663580417633,0.20672705321045912,0.4630891123068849
Jervis Bay,29124,F,North,Arrival,1,4,22.49566078186035,1.7757763339252008,0.08926799893379211,0.07416711763121339,-0.03555460646748543,-0.05065548777006416,0.9838088938262561
Jervis Bay,29124,F,North,Arrival,0,6,19.095409393310547,1.244789093098742,0.11887140572071075,0.13764273355376314,-0.05249263718724251,-0.03372130935419012,0.9641299355307333
Jervis Bay,29124,F,North,Arrival,0,12,18.98489761352539,-1.045019429450161,-0.03769093379378319,-0.00937257652541482,-0.23072345554828644,-0.20240509827991807,0.9565159506349554
Jervis Bay,29124,F,North,Arrival,1,3,21.96544075012207,0.8419965089257104,-0.0143439183011651,0.0214417429794744,-0.30335861444473267,-0.26757295316409313,0.016179398568244463
Jervis Bay,29124,F,North,Arrival,0,11,18.64189720153809,-0.00244395725497881,0.11414096504449844,0.14229163687930188,-0.3538675308227539,-0.32571685898795044,0.7601246457239941
Jervis Bay,29124,F,North,Arrival,0,2,24.21925926208496,2.393507416521917,0.05172966420650482,0.1042111968437196,-0.19394809007644653,-0.14146655743923175,0.5444584559209299
Jervis Bay,29142,F,North,Arrival,1,4,NA,NA,0.08942059427499771,0.07431971297241899,-0.07660263031721115,-0.09170351161978987,0.8507249280784955
Jervis Bay,29142,F,North,Arrival,0,9,15.60789394378662,-0.5916962087335573,0.03265530243515968,0.07259916038039181,-0.16632841527462006,-0.12638455732938791,0.683323250212805
Jervis Bay,29142,F,North,Arrival,0,6,18.950185775756836,1.099565475545031,0.30457937717437744,0.32335070500742985,-0.4176521897315979,-0.3988808618985455,0.011835662560670368
Jervis Bay,29138,M,South,Arrival,1,12,20.274630864461265,0.2961919786277214,-0.02304182574152946,0.0052765315268389,-0.006408984772861,0.02190937249550736,0.06501762081364632
Jervis Bay,29138,M,South,Arrival,0,7,16.87581952412923,0.7637545073801384,0.1536630392074585,0.14040458789423022,0.01083423662930727,-0.00242421468392101,0.9946407236965616
Jervis Bay,29138,M,South,Arrival,0,11,21.225505556379044,2.606793733898897,0.00824012327939272,0.03639079511419615,0.03509682044386864,0.06324749227867207,0.022761785679558888
Jervis Bay,29125,F,South,Arrival,1,7,16.3788636525472,0.26679863579810714,0.06286908686161041,0.04961063554838212,-0.21348023414611816,-0.22673868545934645,0.47832973846331245
Jervis Bay,29125,F,South,Arrival,0,6,17.085916095309788,-0.3337862779908143,0.14481253921985626,0.16358386705290864,0.01388613414019346,0.03265746197324585,0.23070299003267697
Jervis Bay,29125,F,South,Arrival,0,1,23.084123611450195,1.6330281568931504,0.05218744650483131,0.06947362668428092,0.13672500848770142,0.15401118866715102,0.631924629648968
Jervis Bay,29138,M,South,Arrival,1,12,17.286770502726238,-2.691668383107306,-0.0631742775440216,-0.03485592027565325,-0.526757538318634,-0.4984391810502657,0.9943253906620375
Jervis Bay,29138,M,South,Arrival,0,2,23.05299144321018,1.2905832839973783,0.14465993642807007,0.19714146906528485,-0.34715333580970764,-0.29467180317249286,0.7792897065766137
Jervis Bay,29138,M,South,Arrival,0,9,15.70029322306315,-0.3641091717809619,0.03219752013683319,0.07214137808206532,-0.0473044104874134,-0.00736055254218127,0.09111239626943013
Jervis Bay,29138,M,South,Arrival,1,1,21.77356508043077,0.3224696258737261,-0.01220759004354477,0.00507859013590484,0.06668396294116974,0.08397014312061934,0.7299140962497603
Jervis Bay,29138,M,South,Arrival,0,3,NA,NA,0.031892329454422,0.0676779907350615,0.02838264778256416,0.06416830906320367,0.9995555358092449
Jervis Bay,29138,M,South,Arrival,0,3,19.72485944959853,-1.25915349636335,0.07065142691135406,0.10643708819199356,-0.4251293241977692,-0.38934366291712974,0.1372270746293744
Jervis Bay,29138,M,North,Arrival,1,4,20.970104641384548,0.507339276369347,0.02029511891305446,0.00519423761047573,-0.07095661759376526,-0.08605749889634398,0.9427457371007772
Jervis Bay,29138,M,North,Arrival,0,2,22.010301317487443,0.24789315827464264,0.0144965136423707,0.066978046279585493,-0.4495445191860199,-0.3970629865488051,0.6108020292081455
Jervis Bay,29138,M,North,Arrival,0,5,18.48593457539876,-0.5441566626796117,0.1480170339345932,0.12299714249468618,-0.11215723305940628,-0.1371771244993133,0.5131139408375708
Sydney,29125,F,South,Arrival,1,10,19.350658416748047,0.3743893776055174,0.08667389303445816,0.16938001720575235,-0.05584972351789474,0.02685640065339945,0.03961307945904968
Sydney,29125,F,South,Arrival,0,9,18.24784278869629,0.3677276782351768,1.5259487554430962e-4,0.09346389887738436,-0.3178551197052002,-0.22454381570336016,0.7316943525282076
Sydney,29125,F,South,Arrival,0,2,25.316408157348633,2.587834745938661,-0.07187218964099884,0.0483780277895102,-0.27757006883621216,-0.15731985140570312,0.7043318985874616
Sydney,29125,F,South,Arrival,1,10,19.350658416748047,0.3743893776055174,0.08667389303445816,0.16938001720575235,-0.05584972351789474,0.02685640065339945,0.03961307945904968
Sydney,29125,F,South,Arrival,0,8,17.409679412841797,-0.20374212066922223,0.0143439183011651,0.07212785377421162,-0.10727419704198836,-0.04949026156894184,0.4968300097245891
Sydney,29125,F,South,Arrival,0,7,17.98123550415039,-0.3824755686980019,-0.05157706886529922,-1.2708864040955614e-4,-0.10376451909542084,-0.05231453887053117,0.9528733554557758
Sydney,29125,F,North,Arrival,1,12,20.875481605529785,0.13242330579114636,-0.05111928284168243,-0.01823411757883888,-0.16632841527462006,-0.1334432500117765,0.7153330961240154
Sydney,29125,F,North,Arrival,0,8,17.437508583068848,-0.17591295044217148,-0.00381487188860774,0.05396906358443878,-0.01754841022193432,0.0402355252511122,0.9261182603373981
Sydney,29125,F,North,Arrival,0,1,21.011009216308594,-1.0740662069881672,-0.00228892313316464,0.03024212651105847,-0.08575832098722458,-0.05322727134300147,0.03996337436319758
Sydney,29138,M,South,Arrival,1,6,18.36865234375,-1.230679146786951,0.1765522658824921,0.24185932773551105,-0.3399813771247864,-0.2746743152717674,0.6923838543866377
Sydney,29138,M,South,Arrival,0,2,22.261034965515137,-0.46753844589483506,-0.09155692905187608,0.02869328837863295,-0.2804693877696991,-0.16021917033919006,0.0014764251778934256
Sydney,29138,M,South,Arrival,0,5,20.783026695251465,-0.14947714743676244,0.127569317817688,0.17451170808567373,0.03936947882175445,0.08631186908974019,6.011571698926188e-4
Sydney,29124,F,South,Arrival,1,12,20.76986789703369,0.02680959729505261,0.0424213744699955,0.07530653973283905,0.04593105614185333,0.07881622140469688,0.7692579224401219
Sydney,29124,F,South,Arrival,0,1,22.562164306640625,0.477088883343864,-0.04287916049361229,-0.01034811084938917,0.1850975900888443,0.2176286397330674,0.9496856739081869
Sydney,29124,F,South,Arrival,0,9,18.439043045043945,0.5589279345828331,-0.1170402690768242,-0.02372896507498416,-0.3856072425842285,-0.29229593858238845,0.9500767022763588
Sydney,29124,F,South,Arrival,1,12,NA,NA,-0.035444737654177,0.00691426775215547,0.07932339467108358,0.12168240007741608,0.9391541936638954
Sydney,29124,F,South,Arrival,0,8,NA,NA,0.13873010560870355,0.2007725597965968,-0.04105259899049793,0.02098985519739531,0.20831555625535952
Sydney,29124,F,South,Arrival,0,8,NA,NA,-0.02186379397288186,0.04017866021501137,-0.2884363622963249,-0.22639390810843169,0.9994498906114475
Sydney,29138,M,North,Arrival,1,6,NA,NA,0.12748691700398423,0.19230292864155377,-0.43054186105726894,-0.36572584941969943,0.03081758074573787
Sydney,29138,M,North,Arrival,0,10,NA,NA,-0.10444051161409024,-0.01311964722239224,-0.505557507574534,-0.414236643182836,0.05469552717117948
Sydney,29138,M,North,Arrival,0,7,NA,NA,0.21529763177036984,0.26765701482814463,-0.27233149766921544,-0.21997211461144064,0.1985577564198081
Sydney,29144,F,South,Arrival,1,10,NA,NA,0.06410205528139802,0.15542291967309602,-0.2396548254787825,-0.14833396108708452,0.9547120960791395
Sydney,29144,F,South,Arrival,0,8,NA,NA,0.05049669731408368,0.11253915150197692,-0.0844627901911709,-0.02242033600327765,0.9897216314495909
Sydney,29144,F,South,Arrival,0,5,NA,NA,0.14447683498263092,0.19799523508591332,-0.3511543864011487,-0.2976359862978663,0.26924939715408025
Sydney,29144,F,South,Arrival,1,10,NA,NA,0.06389147434383409,0.15521233873553208,-0.19792165935038716,-0.10660079495868915,0.988367317736395
Sydney,29144,F,South,Arrival,0,4,NA,NA,0.03556223697960202,0.04394710660662455,-0.20526605188844813,-0.1968811822614256,0.9624832573680974
Sydney,29144,F,South,Arrival,0,9,NA,NA,-6.286908872413896e-4,0.10499448549867788,-0.06183144629000495,0.04379173009591433,0.8665806673371621
Sydney,29124,F,North,Arrival,1,4,NA,NA,0.00520653715357325,0.01359140678059578,-0.00703004620968419,0.00135482341733834,0.8452330209127877
Sydney,29124,F,North,Arrival,0,5,NA,NA,0.1252330871671377,0.17875148727042012,-0.5202325630187794,-0.466714162915497,0.512992044329565
Sydney,29124,F,North,Arrival,0,12,NA,NA,-0.03260494735091965,0.00975405805541283,-0.08140478901564491,-0.03904578360931243,0.8999392173929668
Sydney,29138,M,North,Arrival,1,5,NA,NA,0.41764148682355784,0.47115988692684024,-0.22862069979310493,-0.17510229968982252,0.13200636018432482
Sydney,29138,M,North,Arrival,0,7,NA,NA,0.03476416502147857,0.08712354807925335,-0.1300611919164599,-0.0777018088586851,0.7230957113158163
Sydney,29138,M,North,Arrival,0,8,NA,NA,-0.02150977395474907,0.04053268023314417,-0.1248943282291159,-0.06285187404122267,0.26537302946701413
Sydney,27907,M,South,Arrival,1,2,NA,NA,-0.03830436434596875,0.10362589115816988,-0.1253261711448394,0.01660408435929922,0.2827893742403266
Sydney,27907,M,South,Arrival,0,9,NA,NA,0.02460744958370815,0.13023062596962742,-0.197483710423097,-0.09186053403717773,0.8091251947670777
Sydney,27907,M,South,Arrival,0,9,NA,NA,-0.0122655760962522,0.09335760028966708,-0.13766346693037623,-0.03204029054445695,0.7656606776398849
Sydney,27907,M,South,Arrival,1,5,NA,NA,0.0935376077890454,0.14705600789232778,0.24460043549538085,0.29811883559866326,2.1463875666494214e-4
Sydney,27907,M,South,Arrival,0,2,NA,NA,-0.04384203471243469,0.09808822079170391,-0.1707551898807103,-0.02882493437657168,0.32773353432600316
Sydney,27907,M,South,Arrival,0,4,NA,NA,-0.0539087181910859,-0.04552384856406337,-0.01346649751066113,-0.0050816278836386,0.34106305593307656
Sydney,29125,F,South,Arrival,1,7,NA,NA,0.03800222856923244,0.09036161162700725,-0.5622220852970864,-0.5098627022393116,0.052775462351891955
Sydney,29125,F,South,Arrival,0,10,NA,NA,0.01218470115214621,0.1035055655438442,-0.1138846079259952,-0.0225637435342972,0.29652863669661356
Sydney,29125,F,South,Arrival,0,12,NA,NA,-0.00441914759576294,0.03793985781056954,-0.05726733064278022,-0.01490832523644774,0.8858670101506418
Sydney,29124,F,South,Arrival,1,8,NA,NA,0.1269970859587133,0.18903954014660657,-0.5260983169078676,-0.46405586271997434,0.12184351902641316
Sydney,29124,F,South,Arrival,0,1,NA,NA,0.03687760472297913,0.0854172320718894,0.1553446372970874,0.20388426464599768,0.34416564448120357
Sydney,29124,F,South,Arrival,0,7,NA,NA,0.12109776712953509,0.17345715018730987,-0.4768437311053132,-0.4244843480475384,0.8340298738140827
Sydney,29142,F,North,Arrival,1,11,NA,NA,-0.11829002223908758,-0.05410664446537376,0.02579006068409126,0.08997343845780507,0.8966943170818344
Sydney,29142,F,North,Arrival,0,1,NA,NA,-0.06244029797613579,-0.01390067062722551,-0.0619886163435691,-0.01344898899465882,0.35454735283553207
Sydney,29142,F,North,Arrival,0,1,NA,NA,0.06163001604378546,0.11016964339269572,0.12489432469010912,0.1734339520390194,0.04438761233835037
Sydney,29124,F,South,Arrival,1,9,NA,NA,0.03126821501180527,0.13689139139772455,-0.090761905312535765,0.01486127107338351,0.7064950996275963
Sydney,29124,F,South,Arrival,0,7,NA,NA,0.1939786064624772,0.246337989520252,-0.21478033706545416,-0.16242095400767936,0.9803934777519604
Sydney,29124,F,South,Arrival,0,5,NA,NA,0.16605679363012144,0.21957519373340384,-0.24218790441750643,-0.188669504314224,0.618365390579131
Sydney,29124,F,South,Arrival,1,4,NA,NA,0.21710588440299175,0.22495124019226148,-0.01942075041588482,-0.01157539462661508,0.9735761283743183
Sydney,29124,F,South,Arrival,0,2,NA,NA,-0.04989242095500516,0.0914622686048264,-0.35849723637102515,-0.2171425468111936,0.7043318985874616
Sydney,29124,F,South,Arrival,0,1,NA,NA,0.0108708589337783,0.05860235095116759,0.04433796636760353,0.09206945838499282,0.5768747994473071
Sydney,29138,M,South,Arrival,1,12,NA,NA,-0.04107091205194321,2.646993300698189e-4,0.10765873536469066,0.1489943467467037,3.4715095574899824e-5
Sydney,29138,M,South,Arrival,0,4,NA,NA,0.08661437913775423,0.09445973492702396,-0.17403751216827867,-0.16619215637900894,0.5969833982683097
Sydney,29138,M,South,Arrival,0,11,NA,NA,-0.0776265382766707,-0.01407561232377377,0.00758091380821485,0.07113183976111177,0.0949642154911805
Sydney,27907,M,South,Arrival,1,12,NA,NA,0.06949743132164497,0.11221636318604744,-0.2908927579274995,-0.24817382606309707,0.7738678403065126
Sydney,27907,M,South,Arrival,0,7,NA,NA,0.0704468007317347,0.12319481471482496,-0.3040770658586815,-0.25132905187559124,0.8809581546414723
Sydney,27907,M,South,Arrival,0,8,NA,NA,0.02393539739949667,0.0861464948536047,-0.0587626463147405,0.00344845113936752,0.9645419291766987
Sydney,27907,M,South,Arrival,1,12,NA,NA,0.05010793014685407,0.09282686201125652,-0.30104002453826584,-0.2583210926738634,0.6793555417947782
Sydney,27907,M,South,Arrival,0,1,NA,NA,0.0059773249611509,0.05481660402235132,-0.18937178250381004,-0.14053250344260962,0.3817080116851093
Sydney,27907,M,South,Arrival,0,7,NA,NA,0.15141137785926484,0.2041593918423551,-0.07574705606710783,-0.02299904208401756,0.01305920590936649
Sydney,27907,M,South,Arrival,1,11,NA,NA,-0.09111244151949564,-0.02669539761027585,-0.5623461675138208,-0.49792912360460106,0.04710698563228077
Sydney,27907,M,South,Arrival,0,8,NA,NA,0.08068528008436676,0.14289637753847478,-0.6150760794366741,-0.5528649819825661,0.2906009649076246
Sydney,27907,M,South,Arrival,0,8,NA,NA,0.10298613354468364,0.16519723099879166,-0.43361571455581815,-0.37140461710171013,0.31965130064658676
Sydney,29124,F,South,Arrival,1,11,NA,NA,0.10774228123947235,0.17279963460919978,-0.4525735264271401,-0.3875161730574127,0.9283930739253581
Sydney,29124,F,South,Arrival,0,2,NA,NA,-0.06457357498816939,0.07876151272997904,0.06145148386248433,0.20478657158063276,0.847502465024164
Sydney,29124,F,South,Arrival,0,2,NA,NA,0.00744891884969475,0.1507840065678432,-0.11239108650013171,0.03094400121801671,0.621510395572065
Sydney,29138,M,South,Arrival,1,11,NA,NA,-0.03690697895362965,0.02815037441609778,-0.063135748757039,0.00192160461268842,0.1462205631915398
Sydney,29138,M,South,Arrival,0,4,NA,NA,0.07361291162669589,0.08241925870697206,-0.16425960678604942,-0.15545325970577326,0.5584182303940981
